data type,model,init method,prune ratio,restore,mean,max,min,std
cifar10,fc3,kaiming_out,0.92,0,59.08400039672851,59.18000030517578,58.970001220703125,0.09813236048719463
cifar10,fc3,kaiming_out,0.92,1,58.99000015258789,59.15999984741211,58.68000030517578,0.19480755235063807
cifar10,fc3,kaiming_out,0.94,0,57.891999053955075,58.27999877929688,57.66999816894531,0.23101950810032013
cifar10,fc3,kaiming_out,0.94,1,58.01999969482422,58.34000015258789,57.56999969482422,0.330530085363908
cifar10,fc3,kaiming_out,0.96,0,56.3259994506836,56.709999084472656,56.06999969482422,0.2698702894812424
cifar10,fc3,kaiming_out,0.96,1,56.19799957275391,56.47999954223633,56.0099983215332,0.19123294051392828
cifar10,fc3,kaiming_out,0.98,0,51.13600082397461,51.61000061035156,50.720001220703125,0.32898329825269756
cifar10,fc3,kaiming_out,0.98,1,51.396000671386716,51.75,51.2400016784668,0.20767745627426826
cifar10,fc3,xavier,0.8,0,61.94799957275391,62.25,61.709999084472656,0.22443274917097705
cifar10,fc3,xavier,0.8,1,61.6879997253418,62.18999862670898,61.459999084472656,0.3177571729686753
cifar10,fc3,xavier,0.82,0,61.90800018310547,62.380001068115234,61.459999084472656,0.34838227233032965
cifar10,fc3,xavier,0.82,1,61.86199951171875,62.16999816894531,61.5099983215332,0.31139989664795203
cifar10,fc3,xavier,0.84,0,61.39399948120117,61.84999847412109,60.7599983215332,0.43373974034561436
cifar10,fc3,xavier,0.84,1,61.29000015258789,61.58000183105469,60.84000015258789,0.29597355946393766
cifar10,fc3,xavier,0.86,0,61.04199981689453,61.47999954223633,60.81999969482422,0.25518613507045723
cifar10,fc3,xavier,0.86,1,60.94800033569336,61.25,60.540000915527344,0.29405784754279923
cifar10,fc3,xavier,0.88,0,60.36800003051758,60.459999084472656,60.209999084472656,0.09364856818268724
cifar10,fc3,xavier,0.88,1,60.65400009155273,60.900001525878906,60.20000076293945,0.2783523890531424
cifar10,fc3,xavier,0.9,0,59.75600051879883,60.150001525878906,59.290000915527344,0.4100363444536342
cifar10,fc3,xavier,0.9,1,59.91600036621094,60.27000045776367,59.75,0.21326024106874025
cifar10,fc3,xavier,0.92,0,59.162000274658205,59.7400016784668,58.72999954223633,0.38784099475046135
cifar10,fc3,xavier,0.92,1,59.06999969482422,59.43999862670898,58.84000015258789,0.2622976544137909
cifar10,fc3,xavier,0.94,0,57.95800018310547,58.22999954223633,57.790000915527344,0.20992790365326194
cifar10,fc3,xavier,0.94,1,58.00199966430664,58.36000061035156,57.61000061035156,0.2708690314474362
cifar10,fc3,xavier,0.96,0,56.204000091552736,56.65999984741211,55.7599983215332,0.35104171974684467
cifar10,fc3,xavier,0.96,1,56.37200012207031,56.88999938964844,56.02000045776367,0.35562630823366514
cifar10,fc3,xavier,0.98,0,51.418000030517575,51.900001525878906,50.54999923706055,0.5143642772802919
cifar10,fc3,xavier,0.98,1,51.10999984741211,51.47999954223633,50.43000030517578,0.4374358238032528
cifar10,fc3_wobn,kaiming_in,0.8,0,58.013999938964844,58.43000030517578,57.619998931884766,0.29151398498906683
cifar10,fc3_wobn,kaiming_in,0.8,1,58.13399963378906,58.220001220703125,57.869998931884766,0.14876206139707526
cifar10,fc3_wobn,kaiming_in,0.82,0,58.25400085449219,58.58000183105469,57.72999954223633,0.31484997328413666
cifar10,fc3_wobn,kaiming_in,0.82,1,58.3259994506836,59.060001373291016,57.91999816894531,0.4421323444181863
cifar10,fc3_wobn,kaiming_in,0.84,0,58.401998901367186,58.68999862670898,58.04999923706055,0.23145176448082846
cifar10,fc3_wobn,kaiming_in,0.84,1,57.975999450683595,58.43999862670898,57.70000076293945,0.2853587350996014
cifar10,fc3_wobn,kaiming_in,0.86,0,58.21199951171875,58.43000030517578,57.91999816894531,0.21510482291418767
cifar10,fc3_wobn,kaiming_in,0.86,1,58.04999923706055,58.22999954223633,57.79999923706055,0.19710409344131027
cifar10,fc3_wobn,kaiming_in,0.88,0,57.965999603271484,58.09999847412109,57.79999923706055,0.12561870320468815
cifar10,fc3_wobn,kaiming_in,0.88,1,58.33999938964844,58.63999938964844,57.93999862670898,0.2924896199273658
cifar10,fc3_wobn,kaiming_in,0.9,0,57.87999954223633,58.15999984741211,57.0,0.49451973630221596
cifar10,fc3_wobn,kaiming_in,0.9,1,57.890000915527345,58.08000183105469,57.58000183105469,0.20112128839499102
cifar10,fc3_wobn,kaiming_in,0.92,0,57.16399993896484,57.560001373291016,56.84999847412109,0.2574499898738827
cifar10,fc3_wobn,kaiming_in,0.92,1,57.263999938964844,58.060001373291016,56.84999847412109,0.5588215112876748
cifar10,fc3_wobn,kaiming_in,0.94,0,56.67999954223633,56.84000015258789,56.43999862670898,0.1471399056186071
cifar10,fc3_wobn,kaiming_in,0.94,1,56.59599914550781,57.0099983215332,56.2599983215332,0.3152464776117423
cifar10,fc3_wobn,kaiming_in,0.96,0,55.125999450683594,55.75,54.70000076293945,0.39639610547722126
cifar10,fc3_wobn,kaiming_in,0.96,1,55.03199920654297,55.27999877929688,54.77000045776367,0.23166725678374558
cifar10,fc3_wobn,kaiming_in,0.98,0,49.572000122070314,50.150001525878906,48.70000076293945,0.5521506369921383
cifar10,fc3_wobn,kaiming_in,0.98,1,50.4,51.25,49.61000061035156,0.6592416857421101
cifar10,fc3_wobn,kaiming_out,0.8,0,57.608000946044925,57.790000915527344,57.290000915527344,0.19188543056518384
cifar10,fc3_wobn,kaiming_out,0.8,1,58.25999984741211,58.470001220703125,57.7599983215332,0.2894831899685331
cifar10,fc3_wobn,kaiming_out,0.82,0,57.52000045776367,57.79999923706055,57.11000061035156,0.2788365483753319
cifar10,fc3_wobn,kaiming_out,0.82,1,58.1740005493164,58.810001373291016,57.650001525878906,0.46003260157029063
cifar10,fc3_wobn,kaiming_out,0.84,0,57.89400024414063,58.130001068115234,57.43000030517578,0.28395409108356834
cifar10,fc3_wobn,kaiming_out,0.84,1,58.267999267578126,58.790000915527344,57.7599983215332,0.3662931757676812
cifar10,fc3_wobn,kaiming_out,0.86,0,57.65999984741211,57.84999847412109,57.18999862670898,0.2691657975947378
cifar10,fc3_wobn,kaiming_out,0.86,1,58.023999786376955,58.380001068115234,57.540000915527344,0.36664663186293317
cifar10,fc3_wobn,kaiming_out,0.88,0,57.77599945068359,58.45000076293945,57.22999954223633,0.5337415839441023
cifar10,fc3_wobn,kaiming_out,0.88,1,58.06599884033203,58.209999084472656,57.84999847412109,0.18022206151115447
cifar10,fc3_wobn,kaiming_out,0.9,0,57.56199951171875,57.709999084472656,57.27999877929688,0.16452997851978965
cifar10,fc3_wobn,kaiming_out,0.9,1,57.70799942016602,58.09000015258789,57.34000015258789,0.2728919664081072
cifar10,fc3_wobn,kaiming_out,0.92,0,56.94000015258789,57.150001525878906,56.709999084472656,0.1937795584548069
cifar10,fc3_wobn,kaiming_out,0.92,1,57.167999267578125,57.66999816894531,56.7400016784668,0.34924109509185935
cifar10,fc3_wobn,kaiming_out,0.94,0,56.50999984741211,56.83000183105469,56.13999938964844,0.30124841333772207
cifar10,fc3_wobn,kaiming_out,0.94,1,56.577999877929685,56.91999816894531,56.11000061035156,0.4199633823977252
cifar10,fc3_wobn,kaiming_out,0.96,0,55.002000427246095,55.18999862670898,54.810001373291016,0.14113716304748067
cifar10,fc3_wobn,kaiming_out,0.96,1,54.85600051879883,55.02000045776367,54.310001373291016,0.30582626412314007
cifar10,fc3_wobn,kaiming_out,0.98,0,50.42000045776367,50.869998931884766,49.83000183105469,0.41145959122440723
cifar10,fc3_wobn,kaiming_out,0.98,1,49.86600036621094,50.45000076293945,49.02999877929688,0.583207406946727
