data type,model,init method,prune ratio,restore,number,best accuracy
cifar10,conv3,kaiming_out,0.96,0,3,37.18000030517578
cifar10,conv3,xavier,0.86,3,1,55.88999938964844
cifar10,conv3,kaiming_in,0.88,1,5,53.810001373291016
cifar10,conv3,xavier,0.88,1,2,54.25
cifar10,conv3,xavier,0.82,1,5,57.790000915527344
cifar10,conv3,xavier,0.96,3,3,40.2400016784668
cifar10,conv3,kaiming_out,0.84,3,1,56.79999923706055
cifar10,conv3,kaiming_out,0.94,1,1,44.630001068115234
cifar10,conv3,kaiming_in,0.80,3,5,61.83000183105469
cifar10,conv3,xavier,0.80,1,4,60.630001068115234
cifar10,conv3,kaiming_in,0.82,1,2,60.52000045776367
cifar10,conv3,xavier,0.86,2,3,56.02000045776367
cifar10,conv3,kaiming_in,0.94,3,4,45.52000045776367
cifar10,conv3,kaiming_out,0.92,2,3,43.86000061035156
cifar10,conv3,xavier,0.98,1,2,29.190000534057617
cifar10,conv3,kaiming_in,0.80,2,3,60.189998626708984
cifar10,conv3,xavier,0.90,2,3,51.41999816894531
cifar10,conv3,kaiming_in,0.88,3,1,53.290000915527344
cifar10,conv3,kaiming_in,0.94,3,1,46.189998626708984
cifar10,conv3,kaiming_in,0.94,0,3,45.88999938964844
cifar10,conv3,xavier,0.80,3,5,60.04999923706055
cifar10,conv3,xavier,0.94,1,3,46.529998779296875
cifar10,conv3,xavier,0.88,2,4,53.150001525878906
cifar10,conv3,kaiming_in,0.82,3,3,58.72999954223633
cifar10,conv3,kaiming_in,0.98,0,4,32.880001068115234
cifar10,conv3,kaiming_in,0.82,3,5,59.63999938964844
cifar10,conv3,kaiming_out,0.90,3,1,51.66999816894531
cifar10,conv3,xavier,0.80,1,2,59.970001220703125
cifar10,conv3,kaiming_in,0.86,3,4,55.04999923706055
cifar10,conv3,xavier,0.92,1,4,48.939998626708984
cifar10,conv3,kaiming_in,0.82,2,5,58.439998626708984
cifar10,conv3,xavier,0.88,2,5,53.560001373291016
cifar10,conv3,kaiming_in,0.82,0,4,58.04999923706055
cifar10,conv3,kaiming_in,0.84,3,5,57.11000061035156
cifar10,conv3,xavier,0.82,3,5,59.0099983215332
cifar10,conv3,kaiming_out,0.86,0,5,47.61000061035156
cifar10,conv3,kaiming_out,0.92,0,1,44.40999984741211
cifar10,conv3,kaiming_in,0.84,2,4,57.209999084472656
cifar10,conv3,kaiming_out,0.82,3,4,59.650001525878906
cifar10,conv3,kaiming_out,0.84,3,5,58.34000015258789
cifar10,conv3,kaiming_in,0.96,2,4,41.220001220703125
cifar10,conv3,kaiming_in,0.98,3,3,29.8799991607666
cifar10,conv3,kaiming_out,0.96,3,4,41.869998931884766
cifar10,conv3,kaiming_out,0.82,2,5,48.41999816894531
cifar10,conv3,xavier,0.90,3,5,50.0
cifar10,conv3,kaiming_out,0.86,0,3,48.959999084472656
cifar10,conv3,xavier,0.90,2,2,51.47999954223633
cifar10,conv3,xavier,0.88,0,5,54.04999923706055
cifar10,conv3,kaiming_out,0.86,1,2,55.2400016784668
cifar10,conv3,kaiming_in,0.86,1,5,55.13999938964844
cifar10,conv3,xavier,0.88,3,1,54.47999954223633
cifar10,conv3,xavier,0.92,2,3,49.9900016784668
cifar10,conv3,xavier,0.96,0,5,39.900001525878906
cifar10,conv3,kaiming_in,0.84,1,1,57.45000076293945
cifar10,conv3,xavier,0.82,0,2,57.959999084472656
cifar10,conv3,kaiming_out,0.82,0,4,50.459999084472656
cifar10,conv3,kaiming_in,0.84,0,2,57.150001525878906
cifar10,conv3,kaiming_in,0.82,2,4,59.150001525878906
cifar10,conv3,kaiming_in,0.90,1,3,51.4900016784668
cifar10,conv3,xavier,0.94,3,4,45.63999938964844
cifar10,conv3,xavier,0.82,2,3,59.619998931884766
cifar10,conv3,kaiming_in,0.92,0,4,48.93000030517578
cifar10,conv3,xavier,0.80,2,3,59.849998474121094
cifar10,conv3,xavier,0.82,1,2,59.400001525878906
cifar10,conv3,xavier,0.96,0,2,41.7599983215332
cifar10,conv3,kaiming_out,0.96,1,1,41.75
cifar10,conv3,kaiming_out,0.94,0,3,42.27000045776367
cifar10,conv3,kaiming_in,0.84,3,3,57.959999084472656
cifar10,conv3,xavier,0.94,1,1,44.72999954223633
cifar10,conv3,xavier,0.86,0,4,55.709999084472656
cifar10,conv3,kaiming_in,0.98,2,2,29.049999237060547
cifar10,conv3,kaiming_in,0.94,3,2,46.13999938964844
cifar10,conv3,kaiming_in,0.82,1,1,58.91999816894531
cifar10,conv3,xavier,0.84,0,2,56.77000045776367
cifar10,conv3,xavier,0.92,3,2,49.02000045776367
cifar10,conv3,kaiming_in,0.98,3,5,28.209999084472656
cifar10,conv3,kaiming_out,0.90,2,3,45.9900016784668
cifar10,conv3,kaiming_in,0.84,1,3,57.90999984741211
cifar10,conv3,xavier,0.96,0,1,40.47999954223633
cifar10,conv3,xavier,0.94,3,1,47.0099983215332
cifar10,conv3,kaiming_in,0.92,2,1,49.439998626708984
cifar10,conv3,kaiming_in,0.88,1,2,52.75
cifar10,conv3,xavier,0.80,3,3,61.029998779296875
cifar10,conv3,kaiming_in,0.96,3,5,41.58000183105469
cifar10,conv3,xavier,0.84,2,2,55.7400016784668
cifar10,conv3,kaiming_in,0.88,2,3,54.029998779296875
cifar10,conv3,xavier,0.98,3,1,32.209999084472656
cifar10,conv3,xavier,0.98,2,1,31.450000762939453
cifar10,conv3,kaiming_in,0.94,0,1,45.58000183105469
cifar10,conv3,kaiming_in,0.84,2,5,56.900001525878906
cifar10,conv3,xavier,0.94,0,2,44.18000030517578
cifar10,conv3,kaiming_out,0.94,0,1,41.43000030517578
cifar10,conv3,kaiming_in,0.90,3,2,52.25
cifar10,conv3,kaiming_out,0.94,0,5,39.959999084472656
cifar10,conv3,kaiming_out,0.84,1,4,57.400001525878906
cifar10,conv3,kaiming_in,0.88,3,5,54.029998779296875
cifar10,conv3,kaiming_in,0.80,0,3,60.650001525878906
cifar10,conv3,xavier,0.80,2,4,60.59000015258789
cifar10,conv3,kaiming_out,0.98,1,2,31.270000457763672
cifar10,conv3,kaiming_in,0.88,1,1,53.43000030517578
cifar10,conv3,kaiming_out,0.88,3,2,53.439998626708984
cifar10,conv3,kaiming_out,0.96,0,4,36.060001373291016
cifar10,conv3,kaiming_out,0.84,0,5,46.93000030517578
cifar10,conv3,xavier,0.98,0,2,30.459999084472656
cifar10,conv3,kaiming_out,0.86,1,4,55.15999984741211
cifar10,conv3,xavier,0.82,2,5,58.90999984741211
cifar10,conv3,xavier,0.92,2,1,50.04999923706055
cifar10,conv3,xavier,0.82,2,1,58.18000030517578
cifar10,conv3,xavier,0.82,3,4,59.720001220703125
cifar10,conv3,xavier,0.90,0,3,49.66999816894531
cifar10,conv3,xavier,0.92,0,3,48.20000076293945
cifar10,conv3,kaiming_in,0.86,2,2,55.790000915527344
cifar10,conv3,kaiming_in,0.88,2,4,53.43000030517578
cifar10,conv3,kaiming_out,0.90,2,4,44.18000030517578
cifar10,conv3,kaiming_out,0.82,0,2,52.84000015258789
cifar10,conv3,xavier,0.88,2,3,52.939998626708984
cifar10,conv3,xavier,0.94,2,1,46.439998626708984
cifar10,conv3,kaiming_in,0.86,0,3,55.790000915527344
cifar10,conv3,xavier,0.92,1,5,49.209999084472656
cifar10,conv3,kaiming_in,0.80,1,2,60.27000045776367
cifar10,conv3,kaiming_in,0.98,2,5,34.0099983215332
cifar10,conv3,xavier,0.82,0,4,59.09000015258789
cifar10,conv3,xavier,0.86,0,5,57.27000045776367
cifar10,conv3,kaiming_out,0.96,3,1,39.540000915527344
cifar10,conv3,kaiming_out,0.98,2,1,25.649999618530273
cifar10,conv3,xavier,0.98,0,1,26.209999084472656
cifar10,conv3,kaiming_out,0.92,1,5,49.86000061035156
cifar10,conv3,xavier,0.90,2,1,52.869998931884766
cifar10,conv3,xavier,0.98,3,3,31.299999237060547
cifar10,conv3,xavier,0.80,3,2,59.150001525878906
cifar10,conv3,kaiming_in,0.82,2,1,59.40999984741211
cifar10,conv3,kaiming_out,0.86,3,3,55.650001525878906
cifar10,conv3,kaiming_out,0.80,2,5,47.18000030517578
cifar10,conv3,kaiming_out,0.80,0,5,50.400001525878906
cifar10,conv3,xavier,0.86,2,1,56.689998626708984
cifar10,conv3,xavier,0.98,1,5,30.90999984741211
cifar10,conv3,kaiming_in,0.92,0,3,49.43000030517578
cifar10,conv3,kaiming_out,0.94,2,4,41.22999954223633
cifar10,conv3,xavier,0.94,1,2,45.75
cifar10,conv3,kaiming_out,0.90,1,3,51.04999923706055
cifar10,conv3,xavier,0.80,0,1,59.970001220703125
cifar10,conv3,kaiming_out,0.86,0,2,42.970001220703125
cifar10,conv3,xavier,0.90,0,5,51.11000061035156
cifar10,conv3,kaiming_out,0.82,1,2,60.47999954223633
cifar10,conv3,kaiming_out,0.88,0,2,45.38999938964844
cifar10,conv3,kaiming_out,0.82,0,3,47.099998474121094
cifar10,conv3,xavier,0.88,3,3,54.20000076293945
cifar10,conv3,kaiming_in,0.90,1,5,51.20000076293945
cifar10,conv3,kaiming_out,0.82,0,1,47.83000183105469
cifar10,conv3,xavier,0.82,1,4,58.16999816894531
cifar10,conv3,kaiming_in,0.94,2,2,45.5099983215332
cifar10,conv3,xavier,0.90,1,5,51.540000915527344
cifar10,conv3,xavier,0.88,1,4,53.7400016784668
cifar10,conv3,kaiming_out,0.92,3,1,48.29999923706055
cifar10,conv3,xavier,0.86,0,2,56.119998931884766
cifar10,conv3,kaiming_out,0.94,2,5,40.0099983215332
cifar10,conv3,kaiming_out,0.80,1,5,60.02000045776367
cifar10,conv3,kaiming_out,0.98,1,4,31.469999313354492
cifar10,conv3,kaiming_in,0.94,2,5,45.369998931884766
cifar10,conv3,kaiming_in,0.92,3,4,49.84000015258789
cifar10,conv3,kaiming_in,0.98,1,4,30.360000610351562
cifar10,conv3,kaiming_in,0.98,0,3,31.729999542236328
cifar10,conv3,kaiming_out,0.82,3,2,60.040000915527344
cifar10,conv3,kaiming_out,0.90,0,2,47.66999816894531
cifar10,conv3,xavier,0.90,2,5,51.209999084472656
cifar10,conv3,kaiming_out,0.84,2,1,48.150001525878906
cifar10,conv3,kaiming_out,0.88,3,4,54.40999984741211
cifar10,conv3,kaiming_in,0.82,0,2,58.099998474121094
cifar10,conv3,kaiming_out,0.94,1,2,45.4900016784668
cifar10,conv3,kaiming_in,0.84,2,2,57.68000030517578
cifar10,conv3,kaiming_out,0.88,2,5,47.959999084472656
cifar10,conv3,xavier,0.96,2,4,42.15999984741211
cifar10,conv3,kaiming_out,0.84,3,2,56.880001068115234
cifar10,conv3,kaiming_out,0.86,2,5,46.349998474121094
cifar10,conv3,xavier,0.94,3,3,45.279998779296875
cifar10,conv3,kaiming_out,0.92,3,5,49.15999984741211
cifar10,conv3,xavier,0.86,1,1,55.790000915527344
cifar10,conv3,kaiming_in,0.80,3,3,59.97999954223633
cifar10,conv3,kaiming_out,0.98,0,1,29.219999313354492
cifar10,conv3,kaiming_out,0.96,2,3,35.869998931884766
cifar10,conv3,xavier,0.80,1,1,60.77000045776367
cifar10,conv3,kaiming_out,0.80,0,2,48.91999816894531
cifar10,conv3,kaiming_in,0.80,1,1,61.310001373291016
cifar10,conv3,kaiming_out,0.96,1,5,41.77000045776367
cifar10,conv3,kaiming_in,0.92,2,3,48.86000061035156
cifar10,conv3,xavier,0.86,3,2,56.47999954223633
cifar10,conv3,kaiming_out,0.98,3,4,28.059999465942383
cifar10,conv3,kaiming_in,0.88,2,5,53.40999984741211
cifar10,conv3,xavier,0.92,3,1,49.380001068115234
cifar10,conv3,xavier,0.88,3,2,54.709999084472656
cifar10,conv3,kaiming_out,0.94,3,2,44.2400016784668
cifar10,conv3,kaiming_out,0.90,1,4,53.22999954223633
cifar10,conv3,xavier,0.98,1,3,30.75
cifar10,conv3,kaiming_out,0.92,2,5,43.7400016784668
cifar10,conv3,kaiming_in,0.82,3,2,58.2400016784668
cifar10,conv3,kaiming_in,0.90,3,5,51.619998931884766
cifar10,conv3,kaiming_out,0.86,3,1,55.560001373291016
cifar10,conv3,kaiming_in,0.94,2,1,46.220001220703125
cifar10,conv3,kaiming_in,0.80,0,2,60.45000076293945
cifar10,conv3,kaiming_out,0.92,2,2,42.18000030517578
cifar10,conv3,kaiming_out,0.84,1,1,57.45000076293945
cifar10,conv3,xavier,0.96,1,1,40.45000076293945
cifar10,conv3,kaiming_in,0.90,0,3,51.33000183105469
cifar10,conv3,kaiming_in,0.98,3,2,32.790000915527344
cifar10,conv3,xavier,0.88,1,3,54.099998474121094
cifar10,conv3,kaiming_out,0.82,1,3,59.54999923706055
cifar10,conv3,xavier,0.98,1,1,29.43000030517578
cifar10,conv3,kaiming_out,0.90,2,2,44.189998626708984
cifar10,conv3,kaiming_out,0.80,3,1,59.2599983215332
cifar10,conv3,xavier,0.86,2,4,56.34000015258789
cifar10,conv3,kaiming_out,0.80,1,2,60.04999923706055
cifar10,conv3,xavier,0.82,0,1,58.75
cifar10,conv3,kaiming_in,0.92,3,5,46.939998626708984
cifar10,conv3,kaiming_in,0.80,1,5,60.869998931884766
cifar10,conv3,xavier,0.90,1,2,52.22999954223633
cifar10,conv3,xavier,0.98,0,4,32.34000015258789
cifar10,conv3,kaiming_in,0.98,0,1,31.43000030517578
cifar10,conv3,xavier,0.84,3,3,58.130001068115234
cifar10,conv3,kaiming_out,0.98,3,5,30.799999237060547
cifar10,conv3,kaiming_out,0.82,2,2,51.20000076293945
cifar10,conv3,kaiming_out,0.96,3,3,40.959999084472656
cifar10,conv3,kaiming_in,0.88,3,4,53.40999984741211
cifar10,conv3,xavier,0.80,2,1,60.52000045776367
cifar10,conv3,kaiming_out,0.96,1,3,40.970001220703125
cifar10,conv3,kaiming_out,0.92,0,3,46.900001525878906
cifar10,conv3,xavier,0.98,0,3,29.3799991607666
cifar10,conv3,xavier,0.82,3,3,60.29999923706055
cifar10,conv3,kaiming_out,0.82,3,5,59.25
cifar10,conv3,kaiming_in,0.90,1,4,51.45000076293945
cifar10,conv3,xavier,0.80,0,4,60.22999954223633
cifar10,conv3,xavier,0.92,3,5,49.959999084472656
cifar10,conv3,kaiming_out,0.84,0,3,48.08000183105469
cifar10,conv3,kaiming_in,0.84,0,1,57.02000045776367
cifar10,conv3,kaiming_out,0.88,2,4,48.2400016784668
cifar10,conv3,kaiming_in,0.88,1,3,54.65999984741211
cifar10,conv3,kaiming_in,0.90,0,2,51.599998474121094
cifar10,conv3,xavier,0.92,0,2,48.02000045776367
cifar10,conv3,kaiming_in,0.94,2,4,45.93000030517578
cifar10,conv3,xavier,0.88,3,5,53.689998626708984
cifar10,conv3,xavier,0.90,1,1,51.0
cifar10,conv3,kaiming_in,0.90,0,5,52.529998779296875
cifar10,conv3,xavier,0.82,2,2,59.47999954223633
cifar10,conv3,xavier,0.96,2,2,42.060001373291016
cifar10,conv3,xavier,0.90,3,2,52.209999084472656
cifar10,conv3,kaiming_out,0.90,2,5,41.95000076293945
cifar10,conv3,kaiming_out,0.88,0,3,48.0
cifar10,conv3,kaiming_in,0.80,1,4,60.15999984741211
cifar10,conv3,kaiming_in,0.96,1,1,41.529998779296875
cifar10,conv3,kaiming_out,0.94,3,5,44.02000045776367
cifar10,conv3,kaiming_out,0.82,1,4,58.93000030517578
cifar10,conv3,xavier,0.88,1,1,54.9900016784668
cifar10,conv3,kaiming_out,0.96,2,1,38.220001220703125
cifar10,conv3,xavier,0.86,2,2,55.040000915527344
cifar10,conv3,xavier,0.84,0,5,58.470001220703125
cifar10,conv3,kaiming_out,0.88,0,4,47.54999923706055
cifar10,conv3,kaiming_in,0.98,1,2,32.56999969482422
cifar10,conv3,kaiming_out,0.86,1,5,55.77000045776367
cifar10,conv3,kaiming_in,0.82,2,2,58.91999816894531
cifar10,conv3,xavier,0.84,2,1,57.779998779296875
cifar10,conv3,kaiming_out,0.88,2,2,47.0099983215332
cifar10,conv3,xavier,0.94,1,4,45.5099983215332
cifar10,conv3,kaiming_in,0.92,3,2,49.779998779296875
cifar10,conv3,xavier,0.98,3,2,28.6299991607666
cifar10,conv3,kaiming_out,0.82,2,3,48.09000015258789
cifar10,conv3,xavier,0.98,2,4,26.6200008392334
cifar10,conv3,kaiming_in,0.82,1,5,59.43000030517578
cifar10,conv3,kaiming_out,0.86,1,1,56.0
cifar10,conv3,kaiming_in,0.96,0,5,40.97999954223633
cifar10,conv3,xavier,0.92,2,4,48.2400016784668
cifar10,conv3,kaiming_in,0.92,1,2,48.68000030517578
cifar10,conv3,xavier,0.84,3,1,57.43000030517578
cifar10,conv3,kaiming_out,0.90,3,2,50.47999954223633
cifar10,conv3,xavier,0.96,3,5,42.0
cifar10,conv3,xavier,0.98,2,5,30.639999389648438
cifar10,conv3,kaiming_in,0.86,1,4,55.5099983215332
cifar10,conv3,kaiming_in,0.80,2,4,60.59000015258789
cifar10,conv3,kaiming_in,0.96,3,4,40.720001220703125
cifar10,conv3,kaiming_out,0.88,1,5,53.060001373291016
cifar10,conv3,kaiming_out,0.80,1,1,60.40999984741211
cifar10,conv3,kaiming_out,0.96,1,2,39.95000076293945
cifar10,conv3,kaiming_out,0.86,2,1,43.0099983215332
cifar10,conv3,xavier,0.90,1,4,51.68000030517578
cifar10,conv3,kaiming_in,0.84,3,1,57.34000015258789
cifar10,conv3,kaiming_in,0.94,1,1,45.540000915527344
cifar10,conv3,xavier,0.84,3,4,57.150001525878906
cifar10,conv3,kaiming_out,0.88,3,5,52.540000915527344
cifar10,conv3,kaiming_out,0.98,3,1,31.56999969482422
cifar10,conv3,kaiming_in,0.86,0,5,55.900001525878906
cifar10,conv3,kaiming_out,0.84,2,2,48.599998474121094
cifar10,conv3,xavier,0.82,1,1,58.66999816894531
cifar10,conv3,kaiming_in,0.98,3,1,34.939998626708984
cifar10,conv3,kaiming_in,0.94,1,2,46.529998779296875
cifar10,conv3,kaiming_out,0.96,0,2,37.689998626708984
cifar10,conv3,xavier,0.94,2,5,45.95000076293945
cifar10,conv3,xavier,0.84,1,4,57.56999969482422
cifar10,conv3,kaiming_in,0.94,1,4,46.88999938964844
cifar10,conv3,xavier,0.98,1,4,26.040000915527344
cifar10,conv3,kaiming_out,0.90,0,5,45.75
cifar10,conv3,kaiming_in,0.86,0,2,55.81999969482422
cifar10,conv3,xavier,0.84,2,5,57.5099983215332
cifar10,conv3,xavier,0.86,1,2,55.66999816894531
cifar10,conv3,kaiming_in,0.92,0,1,49.31999969482422
cifar10,conv3,kaiming_out,0.92,0,5,42.150001525878906
cifar10,conv3,xavier,0.98,0,5,27.639999389648438
cifar10,conv3,xavier,0.88,0,1,55.220001220703125
cifar10,conv3,xavier,0.88,0,3,53.90999984741211
cifar10,conv3,kaiming_in,0.94,0,5,46.189998626708984
cifar10,conv3,kaiming_out,0.82,1,1,59.619998931884766
cifar10,conv3,kaiming_out,0.86,0,4,48.90999984741211
cifar10,conv3,kaiming_out,0.84,3,4,58.0
cifar10,conv3,kaiming_in,0.88,0,4,54.619998931884766
cifar10,conv3,kaiming_in,0.98,1,1,29.709999084472656
cifar10,conv3,xavier,0.80,1,3,59.959999084472656
cifar10,conv3,kaiming_out,0.86,2,2,46.970001220703125
cifar10,conv3,kaiming_in,0.88,0,2,54.47999954223633
cifar10,conv3,xavier,0.82,0,3,59.599998474121094
cifar10,conv3,kaiming_in,0.92,3,1,49.119998931884766
cifar10,conv3,kaiming_out,0.82,3,1,59.65999984741211
cifar10,conv3,xavier,0.86,3,4,56.209999084472656
cifar10,conv3,xavier,0.94,3,2,45.70000076293945
cifar10,conv3,kaiming_out,0.88,0,1,42.380001068115234
cifar10,conv3,kaiming_out,0.88,1,4,53.13999938964844
cifar10,conv3,xavier,0.88,3,4,54.150001525878906
cifar10,conv3,kaiming_out,0.80,1,4,59.36000061035156
cifar10,conv3,kaiming_in,0.90,3,4,51.4900016784668
cifar10,conv3,xavier,0.80,3,4,60.900001525878906
cifar10,conv3,kaiming_out,0.94,2,1,41.09000015258789
cifar10,conv3,kaiming_in,0.98,1,5,31.799999237060547
cifar10,conv3,kaiming_in,0.90,3,3,52.08000183105469
cifar10,conv3,kaiming_in,0.92,2,4,48.709999084472656
cifar10,conv3,kaiming_out,0.90,0,4,43.369998931884766
cifar10,conv3,kaiming_out,0.90,1,5,51.75
cifar10,conv3,kaiming_in,0.90,1,1,52.97999954223633
cifar10,conv3,kaiming_in,0.86,3,5,56.0
cifar10,conv3,xavier,0.90,0,1,51.75
cifar10,conv3,kaiming_in,0.86,3,3,55.36000061035156
cifar10,conv3,kaiming_out,0.98,0,3,28.59000015258789
cifar10,conv3,kaiming_out,0.94,1,3,46.63999938964844
cifar10,conv3,kaiming_out,0.94,1,5,46.4900016784668
cifar10,conv3,kaiming_in,0.82,3,1,58.47999954223633
cifar10,conv3,xavier,0.92,0,1,49.06999969482422
cifar10,conv3,xavier,0.82,3,2,59.61000061035156
cifar10,conv3,kaiming_in,0.80,2,5,57.93000030517578
cifar10,conv3,kaiming_out,0.94,2,3,42.900001525878906
cifar10,conv3,kaiming_in,0.80,1,3,60.36000061035156
cifar10,conv3,xavier,0.96,1,5,42.619998931884766
cifar10,conv3,xavier,0.90,0,4,52.06999969482422
cifar10,conv3,kaiming_out,0.94,1,4,45.65999984741211
cifar10,conv3,kaiming_out,0.94,3,3,44.36000061035156
cifar10,conv3,kaiming_out,0.98,1,3,30.809999465942383
cifar10,conv3,kaiming_out,0.88,2,3,44.619998931884766
cifar10,conv3,kaiming_in,0.84,2,1,56.310001373291016
cifar10,conv3,kaiming_in,0.92,1,5,49.619998931884766
cifar10,conv3,kaiming_in,0.84,1,5,58.09000015258789
cifar10,conv3,kaiming_in,0.96,2,3,40.65999984741211
cifar10,conv3,xavier,0.84,1,1,56.58000183105469
cifar10,conv3,xavier,0.96,1,3,42.29999923706055
cifar10,conv3,kaiming_in,0.90,2,4,51.790000915527344
cifar10,conv3,kaiming_in,0.86,3,1,55.34000015258789
cifar10,conv3,kaiming_in,0.86,2,4,56.959999084472656
cifar10,conv3,kaiming_in,0.94,0,4,46.970001220703125
cifar10,conv3,xavier,0.94,2,3,45.58000183105469
cifar10,conv3,kaiming_out,0.84,2,4,45.209999084472656
cifar10,conv3,xavier,0.88,0,4,53.84000015258789
cifar10,conv3,kaiming_out,0.98,3,2,30.770000457763672
cifar10,conv3,xavier,0.96,0,3,41.47999954223633
cifar10,conv3,xavier,0.80,2,5,60.52000045776367
cifar10,conv3,kaiming_in,0.88,1,4,53.77000045776367
cifar10,conv3,xavier,0.82,2,4,60.56999969482422
cifar10,conv3,kaiming_in,0.88,0,3,53.7400016784668
cifar10,conv3,xavier,0.84,3,5,56.58000183105469
cifar10,conv3,xavier,0.96,3,2,40.400001525878906
cifar10,conv3,xavier,0.86,1,4,56.18000030517578
cifar10,conv3,kaiming_out,0.88,1,1,54.04999923706055
cifar10,conv3,kaiming_out,0.92,0,2,44.130001068115234
cifar10,conv3,kaiming_in,0.98,0,5,21.350000381469727
cifar10,conv3,kaiming_out,0.84,0,2,51.939998626708984
cifar10,conv3,kaiming_in,0.86,1,1,55.5
cifar10,conv3,xavier,0.86,3,5,55.40999984741211
cifar10,conv3,xavier,0.88,1,5,52.75
cifar10,conv3,xavier,0.84,2,4,57.63999938964844
cifar10,conv3,xavier,0.86,2,5,55.54999923706055
cifar10,conv3,kaiming_in,0.82,2,3,59.790000915527344
cifar10,conv3,kaiming_out,0.98,1,5,23.239999771118164
cifar10,conv3,xavier,0.84,1,2,56.810001373291016
cifar10,conv3,xavier,0.80,0,5,60.130001068115234
cifar10,conv3,kaiming_in,0.94,3,5,44.869998931884766
cifar10,conv3,kaiming_out,0.80,1,3,60.720001220703125
cifar10,conv3,kaiming_in,0.98,2,1,31.420000076293945
cifar10,conv3,kaiming_out,0.92,1,2,50.15999984741211
cifar10,conv3,kaiming_in,0.96,2,2,39.689998626708984
cifar10,conv3,xavier,0.84,3,2,57.66999816894531
cifar10,conv3,kaiming_out,0.86,2,4,45.47999954223633
cifar10,conv3,kaiming_in,0.94,3,3,46.25
cifar10,conv3,kaiming_out,0.90,3,3,52.9900016784668
cifar10,conv3,kaiming_out,0.98,1,1,29.010000228881836
cifar10,conv3,xavier,0.90,3,1,50.970001220703125
cifar10,conv3,kaiming_out,0.88,3,1,53.58000183105469
cifar10,conv3,kaiming_out,0.96,3,5,40.529998779296875
cifar10,conv3,kaiming_in,0.80,3,1,59.619998931884766
cifar10,conv3,kaiming_out,0.86,3,4,56.70000076293945
cifar10,conv3,kaiming_out,0.90,0,3,46.65999984741211
cifar10,conv3,xavier,0.94,1,5,46.790000915527344
cifar10,conv3,kaiming_in,0.92,2,2,49.849998474121094
cifar10,conv3,kaiming_out,0.80,3,4,60.15999984741211
cifar10,conv3,kaiming_in,0.92,1,1,48.459999084472656
cifar10,conv3,kaiming_in,0.92,3,3,49.810001373291016
cifar10,conv3,kaiming_out,0.94,2,2,37.31999969482422
cifar10,conv3,kaiming_out,0.90,2,1,46.650001525878906
cifar10,conv3,xavier,0.84,0,1,57.470001220703125
cifar10,conv3,kaiming_in,0.82,1,3,59.470001220703125
cifar10,conv3,xavier,0.86,0,1,56.11000061035156
cifar10,conv3,kaiming_out,0.88,2,1,47.41999816894531
cifar10,conv3,kaiming_in,0.98,3,4,28.739999771118164
cifar10,conv3,kaiming_in,0.86,1,3,55.27000045776367
cifar10,conv3,kaiming_out,0.90,3,4,51.63999938964844
cifar10,conv3,kaiming_in,0.90,2,2,51.790000915527344
cifar10,conv3,kaiming_out,0.80,2,3,53.04999923706055
cifar10,conv3,kaiming_out,0.98,2,4,27.399999618530273
cifar10,conv3,xavier,0.92,2,2,50.380001068115234
cifar10,conv3,xavier,0.80,0,2,59.36000061035156
cifar10,conv3,kaiming_out,0.98,0,5,26.790000915527344
cifar10,conv3,xavier,0.86,0,3,55.130001068115234
cifar10,conv3,kaiming_in,0.98,1,3,29.239999771118164
cifar10,conv3,kaiming_out,0.80,3,5,60.45000076293945
cifar10,conv3,xavier,0.94,0,4,46.06999969482422
cifar10,conv3,xavier,0.84,1,5,57.459999084472656
cifar10,conv3,kaiming_out,0.92,3,3,48.400001525878906
cifar10,conv3,kaiming_out,0.80,2,2,52.88999938964844
cifar10,conv3,kaiming_in,0.96,2,5,41.439998626708984
cifar10,conv3,kaiming_in,0.88,0,1,52.7400016784668
cifar10,conv3,kaiming_out,0.82,3,3,59.5099983215332
cifar10,conv3,xavier,0.98,3,5,29.75
cifar10,conv3,kaiming_out,0.80,3,2,60.95000076293945
cifar10,conv3,kaiming_out,0.96,1,4,40.33000183105469
cifar10,conv3,xavier,0.80,0,3,60.869998931884766
cifar10,conv3,kaiming_out,0.84,1,3,58.02000045776367
cifar10,conv3,kaiming_out,0.90,0,1,44.349998474121094
cifar10,conv3,kaiming_in,0.96,0,4,41.880001068115234
cifar10,conv3,kaiming_in,0.88,3,2,53.7599983215332
cifar10,conv3,xavier,0.94,2,2,46.220001220703125
cifar10,conv3,kaiming_out,0.96,2,5,36.79999923706055
cifar10,conv3,kaiming_out,0.82,0,5,48.459999084472656
cifar10,conv3,kaiming_out,0.92,2,4,42.90999984741211
cifar10,conv3,xavier,0.98,2,3,31.020000457763672
cifar10,conv3,xavier,0.90,3,4,51.560001373291016
cifar10,conv3,kaiming_in,0.96,3,3,41.38999938964844
cifar10,conv3,kaiming_out,0.86,1,3,56.31999969482422
cifar10,conv3,kaiming_out,0.98,0,4,27.950000762939453
cifar10,conv3,kaiming_in,0.94,0,2,45.79999923706055
cifar10,conv3,kaiming_in,0.80,3,2,59.720001220703125
cifar10,conv3,kaiming_in,0.96,1,3,41.45000076293945
cifar10,conv3,kaiming_in,0.92,0,2,47.650001525878906
cifar10,conv3,kaiming_out,0.80,0,1,50.779998779296875
